,l_xy,n_pts,time
165,67,20,4.696846008300781e-05
166,68,20,4.887580871582031e-05
167,69,20,4.863739013671875e-05
168,70,20,5.626678466796875e-05
169,71,20,5.078315734863281e-05
170,72,20,4.839897155761719e-05
171,73,20,4.887580871582031e-05
172,74,20,4.76837158203125e-05
173,75,20,4.7206878662109375e-05
174,76,20,4.6253204345703125e-05
175,77,20,5.316734313964844e-05
176,78,20,4.673004150390625e-05
177,79,20,5.1975250244140625e-05
178,80,20,4.601478576660156e-05
179,81,20,4.792213439941406e-05
180,82,20,4.3392181396484375e-05
181,83,20,4.863739013671875e-05
182,84,20,4.601478576660156e-05
183,85,20,4.673004150390625e-05
184,86,20,5.0067901611328125e-05
185,87,20,4.38690185546875e-05
186,88,20,4.267692565917969e-05
187,89,20,4.7206878662109375e-05
188,90,20,4.5299530029296875e-05
189,91,20,4.38690185546875e-05
190,92,20,4.458427429199219e-05
191,93,20,4.57763671875e-05
192,94,20,4.220008850097656e-05
193,95,20,4.673004150390625e-05
194,96,20,3.981590270996094e-05
195,97,20,3.933906555175781e-05
196,98,20,4.482269287109375e-05
197,99,20,4.315376281738281e-05
198,1,30,0.0010256767272949219
199,2,30,0.0007977485656738281
200,3,30,0.0005867481231689453
201,4,30,0.00047206878662109375
202,5,30,0.000431060791015625
203,6,30,0.0003952980041503906
204,7,30,0.00034928321838378906
205,8,30,0.0003387928009033203
206,9,30,0.00030159950256347656
207,10,30,0.0002617835998535156
208,11,30,0.000247955322265625
209,12,30,0.00023055076599121094
210,13,30,0.00022459030151367188
211,14,30,0.00024437904357910156
212,15,30,0.00021195411682128906
213,16,30,0.0001971721649169922
214,17,30,0.0001881122589111328
215,18,30,0.00018739700317382812
216,19,30,0.00017762184143066406
217,20,30,0.00019502639770507812
218,21,30,0.00019407272338867188
219,22,30,0.00018143653869628906
220,23,30,0.0001537799835205078
221,24,30,0.00016689300537109375
222,25,30,0.00015401840209960938
223,26,30,0.00013566017150878906
224,27,30,0.00014829635620117188
225,28,30,0.0001380443572998047
226,29,30,0.00014257431030273438
227,30,30,0.00013828277587890625
228,31,30,0.00013303756713867188
229,32,30,0.00014281272888183594
230,33,30,0.00014281272888183594
231,34,30,0.00011944770812988281
232,35,30,0.000125885009765625
233,36,30,0.0001323223114013672
234,37,30,0.00012421607971191406
235,38,30,0.0001266002655029297
236,39,30,0.00013375282287597656
237,40,30,0.0001266002655029297
238,41,30,0.00012564659118652344
239,42,30,0.0001277923583984375
240,43,30,0.0001285076141357422
241,44,30,0.00012421607971191406
242,45,30,0.00011730194091796875
243,46,30,0.00011038780212402344
244,47,30,0.00011467933654785156
245,48,30,0.00011777877807617188
246,49,30,0.00011086463928222656
247,50,30,0.00011754035949707031
248,51,30,0.00010395050048828125
249,52,30,0.00010180473327636719
